time,Female,Male
281,37.96813186813187,37.32725274725274
282,37.969010989011,37.3189010989011
283,37.96857142857142,37.314505494505504
284,37.96428571428571,37.31978021978022
285,37.96148351648351,37.315824175824176
286,37.9678021978022,37.32203296703297
287,37.981373626373625,37.32313186813187
288,37.98164835164835,37.33287355046723
289,37.97516483516484,37.338093330686995
290,37.96467032967033,37.318571428571424
291,37.94670329670329,37.322802197802204
292,37.94703296703297,37.32324175824176
293,37.94412087912088,37.31642857142857
294,37.930989010989016,37.32109890109891
295,37.92384615384615,37.32021978021978
296,37.92582417582418,37.32093406593406
297,37.93291208791209,37.332032967032966
298,37.942032967032965,37.33417582417582
299,37.95137362637362,37.33697802197803
300,37.95010989010989,37.33664835164835
301,37.942582417582415,37.34489010989011
302,37.92989010989011,37.377747252747255
303,37.925054945054946,37.38928571428572
304,37.927032967032964,37.38505494505494
305,37.92280219780219,37.38642857142857
306,37.92357142857143,37.386208791208794
307,37.932417582417585,37.38983516483517
308,37.933736263736265,37.39802197802198
309,37.93758241758242,37.40027472527472
310,37.93670329670329,37.41331311090678
311,37.9378021978022,37.41171970431337
312,37.93884615384616,37.4008955284892
313,37.939890109890115,37.36939560439561
314,37.9393956043956,37.35978021978021
315,37.94489010989011,37.348461538461535
316,37.957472527472525,37.34703296703297
317,37.95472527472528,37.35956043956044
318,37.94785714285714,37.38807692307692
319,37.94076923076923,37.388241758241755
320,37.92813186813187,37.37681318681319
321,37.916758241758245,37.37604395604396
322,37.918846153846154,37.38824032495782
323,37.925164835164836,37.378681318681316
324,37.9256043956044,37.37516483516484
325,37.92181318681319,37.37813186813187
326,37.9298901098901,37.362087912087915
327,37.92571428571429,37.35857142857143
328,37.92076923076923,37.36214285714286
329,37.92120879120879,37.35978021978022
330,37.933736263736265,37.3615934065934
331,37.93582417582418,37.355
332,37.931263736263745,37.34648351648352
333,37.93725274725274,37.35274725274726
334,37.93736263736263,37.38166475925843
335,37.92741758241758,37.37703296703297
336,37.924175824175826,37.37346153846154
337,37.918406593406594,37.36686813186813
338,37.91538461538461,37.353626373626376
339,37.916428571428575,37.34527472527472
340,37.92258241758241,37.34340659340659
341,37.924450549450555,37.34532967032967
342,37.92142857142857,37.35181318681319
343,37.919230769230765,37.354395604395606
344,37.92521978021977,37.355054945054945
345,37.935054945054944,37.36192307692307
346,37.93862637362637,37.36225274725275
347,37.94791208791209,37.34303700830311
348,37.963736263736266,37.334999999999994
349,37.965934065934064,37.32313186813187
350,37.969340659340666,37.31895604395605
351,37.97758241758242,37.31967032967033
352,37.97604395604395,37.319010989010984
353,37.97423076923077,37.3243956043956
354,37.97065934065934,37.32829670329671
355,37.966208791208786,37.3232967032967
356,37.962582417582425,37.32241758241758
357,37.966263736263734,37.33373626373626
358,37.972252747252746,37.34186813186814
359,37.97192307692308,37.34626373626374
360,37.96983516483517,37.34483516483517
361,37.974395604395596,37.34280219780219
362,37.97857142857143,37.34472527472528
363,37.98401098901099,37.35725274725275
364,37.984175824175836,37.36840516012265
365,37.97774725274725,37.34934065934066
366,37.965879120879116,37.34252747252748
367,37.963296703296706,37.34225274725274
368,37.963571428571434,37.354945054945055
369,37.95906593406593,37.36923076923077
370,37.954340659340666,37.378296703296705
371,37.957032967032966,37.36763415933073
372,37.958901098901094,37.37719780219781
373,37.96021978021978,37.36224954394611
374,37.95686813186813,37.38791065462815
375,37.95582417582418,37.38263736263737
376,37.949670329670326,37.35241437911094
377,37.948186813186815,37.35478021978022
378,37.950879120879115,37.35835164835165
379,37.95631868131868,37.36686813186813
380,37.950769230769225,37.37538461538462
381,37.950714285714284,37.36884615384616
382,37.94631868131869,37.36527472527473
383,37.941098901098904,37.38241614913365
384,37.9395054945055,37.39681175352924
385,37.94791208791209,37.38796703296703
386,37.95494505494506,37.385934065934066
387,37.96038461538462,37.39
388,37.962087912087924,37.39357142857143
389,37.96615384615385,37.39032967032967
390,37.96730306731838,37.38725131396881
391,37.96735801237333,37.36889789559446
392,37.96846153846154,37.364722071418626
393,37.96126373626374,37.34994185163842
394,37.96060439560439,37.34757921427577
395,37.96445054945055,37.36257921427578
396,37.95186813186814,37.38246932416589
397,37.94043956043957,37.39846153846154
398,37.93835164835165,37.393021978021984
399,37.94340659340659,37.39296703296703
400,37.94489010989011,37.39692307692307
401,37.949725274725274,37.39846153846153
402,37.95329670329671,37.39857142857143
403,37.95494505494505,37.39653846153846
404,37.95467032967033,37.415493072210566
405,37.94483516483517,37.417745819463306
406,37.94615384615385,37.425932632650124
407,37.950494505494504,37.40598901098901
408,37.95120879120879,37.41538461538461
409,37.95395604395605,37.43128014387381
410,37.95989010989011,37.43521978021978
411,37.96032967032967,37.42153846153846
412,37.9593956043956,37.40659340659341
413,37.947197802197806,37.39642857142857
414,37.93164835164835,37.394175824175825
415,37.92126373626374,37.39422933594683
416,37.91401098901099,37.39725131396881
417,37.91131868131868,37.384612181308746
418,37.90752747252747,37.38142536812193
419,37.89906593406594,37.38181318681318
420,37.89791208791208,37.37236263736264
421,37.895164835164834,37.38532967032967
422,37.89642857142857,37.371919873616434
423,37.886428571428574,37.36538141207797
424,37.878076923076925,37.36708470878127
425,37.88653846153846,37.37456043956043
426,37.887252747252745,37.36912087912088
427,37.8754945054945,37.363736263736264
428,37.87631868131868,37.362472527472534
429,37.878626373626375,37.36307692307692
430,37.87807692307693,37.36873626373626
431,37.86725274725275,37.368461538461546
432,37.861648351648356,37.35489010989011
433,37.85395604395604,37.35967032967032
434,37.85609890109891,37.36571428571428
435,37.85774725274726,37.358736263736255
436,37.85126373626373,37.357472527472524
437,37.838406593406596,37.354670329670334
438,37.83648351648351,37.33708791208791
439,37.840384615384615,37.32252426922083
440,37.842637362637376,37.323733060429625
441,37.850164835164826,37.34214285714286
442,37.848901098901095,37.34560439560439
443,37.84615384615385,37.34456043956044
444,37.84368131868132,37.32961538461539
445,37.84065934065934,37.32175824175824
446,37.83626373626374,37.32576923076923
447,37.831593406593406,37.32752747252748
448,37.8332967032967,37.318846153846145
449,37.838406593406596,37.30818681318682
450,37.82912087912088,37.30263736263736
451,37.809945054945054,37.30379120879121
452,37.79835164835165,37.31098901098901
453,37.79384615384616,37.31747252747253
454,37.790659340659346,37.3067032967033
455,37.78274725274726,37.298736263736274
456,37.77280219780219,37.28851648351648
457,37.76252747252747,37.277307692307694
458,37.761373626373626,37.27428571428571
459,37.75917582417583,37.27489010989011
460,37.762307692307694,37.27758241758242
461,37.77203296703296,37.302802197802194
462,37.77076923076923,37.29576923076923
463,37.7595054945055,37.291428571428575
464,37.755604395604394,37.27170329670329
465,37.75571428571429,37.26384615384615
466,37.754560439560436,37.28549307221057
467,37.753406593406595,37.28532823704573
468,37.74873626373626,37.27302054473804
469,37.74851648351648,37.26818537990288
470,37.74252747252747,37.24043956043956
471,37.737637362637365,37.23714285714286
472,37.7356043956044,37.23505174174831
473,37.737197802197805,37.230164835164835
474,37.74219780219781,37.23401098901099
475,37.74126373626374,37.24516483516484
476,37.73521978021978,37.231978021978016
477,37.73818681318681,37.22708791208791
478,37.73818681318681,37.22428571428572
479,37.7360989010989,37.224890109890104
480,37.73983516483516,37.22714285714285
481,37.74175824175824,37.230714285714285
482,37.737637362637365,37.22659340659341
483,37.731648351648346,37.22824175824176
484,37.72697802197802,37.24164691836442
485,37.721978021978025,37.25604252276002
486,37.71868131868131,37.20752426922084
487,37.715714285714284,37.20301877471534
488,37.708681318681315,37.205875917572484
489,37.7017032967033,37.20098580768237
490,37.701648351648345,37.19417262086918
491,37.69335164835165,37.20032967032967
492,37.68675824175825,37.18203296703297
493,37.68142857142857,37.175714285714285
494,37.68873626373626,37.17335164835165
495,37.69456043956044,37.1717032967033
496,37.69478021978022,37.16565934065934
497,37.69307692307692,37.15730769230769
498,37.691758241758244,37.137637362637356
499,37.691538461538464,37.11774725274725
500,37.68983516483517,37.11813186813187
501,37.68214285714286,37.10510989010989
502,37.67587912087912,37.081864928561494
503,37.67214285714285,37.08593406593407
504,37.6728021978022,37.07521978021978
505,37.67098901098901,37.07016483516483
506,37.66384615384616,37.074120879120876
507,37.670109890109885,37.07846153846154
508,37.67631868131868,37.081043956043956
509,37.673351648351655,37.08708791208791
510,37.67054945054945,37.088076923076926
511,37.66384615384615,37.08489010989011
512,37.65697802197802,37.08450549450549
513,37.64989010989011,37.07340659340659
514,37.64917582417582,37.07054945054945
515,37.64994505494506,37.05340659340659
516,37.652527472527474,37.051703296703295
517,37.64917582417582,37.043351648351646
518,37.636648351648354,37.0332967032967
519,37.621263736263735,37.026648351648355
520,37.612692307692306,37.019175824175825
521,37.612857142857145,37.01714285714285
522,37.61631868131868,37.01489010989011
523,37.6154945054945,37.003516483516485
524,37.614835164835156,36.98527472527473
525,37.61049450549451,36.9676923076923
526,37.59983516483516,36.95467032967033
527,37.589945054945055,36.956153846153846
528,37.58725274725275,36.97862494034244
529,37.589615384615385,36.97466569307976
530,37.58868131868132,36.97499536340943
531,37.585,36.971039319453375
532,37.577637362637354,36.94384295053952
533,37.566318681318684,36.957471094188584
534,37.55637362637363,36.95604252276002
535,37.549175824175826,36.95313043484793
536,37.55549450549451,36.923403390099956
537,37.55467032967034,36.91889789559446
538,37.54824175824176,36.92180998350655
539,37.54027472527473,36.964229335946825
540,37.54412087912088,36.97856856200355
541,37.54071428571429,36.93450085791492
542,37.53346153846154,36.9284601051776
543,37.52181318681319,36.91236263736264
544,37.521593406593404,36.902692307692305
545,37.526923076923076,36.89824175824177
546,37.53087912087912,36.89999999999999
547,37.537252747252744,36.896098901098895
548,37.53686813186813,36.89368131868132
549,37.534835164835165,36.885328237045734
550,37.53840659340659,36.877745819463314
551,37.534615384615385,36.88230625902376
552,37.52494505494506,36.88214142385892
553,37.52208791208791,36.87884472056221
554,37.52412087912088,36.88560296232046
555,37.519835164835165,36.89774581946331
556,37.51368131868132,36.89532823704573
557,37.51082417582417,36.885987577705066
558,37.51796703296703,36.877690874408366
559,37.518516483516485,36.876756808474305
560,37.5165934065934,36.8658195392336
561,37.514010989010984,36.86548986890393
562,37.513351648351644,36.8662623029798
563,37.520329670329666,36.863460105177595
564,37.52313186813187,36.832747252747254
565,37.526263736263736,36.82714285714286
566,37.52175824175824,36.830769230769235
567,37.51290746292278,36.83351648351649
568,37.51411625413157,36.840274725274725
569,37.518676693692015,36.82868131868132
570,37.510439560439565,36.822802197802204
571,37.50181318681319,36.81851648351648
572,37.49598901098901,36.80681318681319
573,37.49412087912088,36.79912087912088
574,37.48763736263736,36.79230769230769
575,37.47961538461538,36.785769230769226
576,37.46824175824176,36.7943956043956
577,37.46186813186814,36.78846153846153
578,37.449120879120876,36.79010989010988
579,37.434945054945054,36.78813186813187
580,37.42697802197802,36.779670329670324
581,37.419285714285714,36.77252747252747
582,37.42774725274725,36.76653846153845
583,37.433351648351646,36.788515050232554
584,37.42994505494506,36.79477878649628
585,37.4212087912088,36.80972384144133
586,37.41604395604396,36.83192021035521
587,37.41796703296703,36.82917295760795
588,37.418076923076924,36.827744386179376
589,37.418681318681315,36.79598757770508
590,37.408241758241765,36.7918666985842
591,37.39686813186814,36.79422933594683
592,37.38961538461538,36.76516163185819
593,37.386538461538464,36.80406306749806
594,37.39159340659341,36.804063067498056
595,37.38401098901099,36.791317248034744
596,37.37,36.794064500782
597,37.36549450549451,36.790489868903926
598,37.36686813186813,36.80219636891387
599,37.369670329670335,36.79714142385891
600,37.36434065934066,36.805876254311244
601,37.35214285714285,36.75911767581424
602,37.34505494505494,36.73994185163841
603,37.34076923076923,36.73571428571429
604,37.33549450549451,36.730274725274725
605,37.32758241758242,36.72494505494505
606,37.322252747252755,36.732142857142854
607,37.32153846153846,36.731428571428566
608,37.32296703296703,36.73395604395604
609,37.32054945054945,36.74098901098901
610,37.31879120879121,36.760384615384616
611,37.32082417582417,36.755054945054944
612,37.31840659340659,36.746262302979794
613,37.31884615384616,36.74038318210068
614,37.31813186813187,36.7418666985842
615,37.31945054945056,36.743679885397384
616,37.31807692307693,36.74131868131869
617,37.31840659340659,36.71456043956044
618,37.32241758241758,36.714065934065935
619,37.32901098901098,36.71093406593407
620,37.33478021978023,36.69478021978022
621,37.338131868131875,36.69285714285715
622,37.338956043956046,36.68307692307693
623,37.33631868131868,36.68604395604396
624,37.33241758241758,36.676373626373625
625,37.33417582417582,36.658846153846156
626,37.33417582417582,36.64917582417582
627,37.33049450549451,36.64489010989011
628,37.326043956043954,36.643186813186816
629,37.32142857142857,36.64192307692308
630,37.31505494505495,36.64857142857143
631,37.30153846153847,36.64802197802198
632,37.29302197802198,36.674119445836936
633,37.285659340659336,36.67824032495781
634,37.28758241758241,36.67741614913364
635,37.29,36.6729655996831
636,37.28439560439561,36.660657907375395
637,37.27664835164835,36.66439417111167
638,37.27395604395604,36.64994505494506
639,37.277747252747254,36.65576779748529
640,37.2806043956044,36.64538318210067
641,37.27851648351648,36.63851505023254
642,37.27879120879121,36.641535594970584
643,37.28752747252748,36.63049163892663
644,37.298956043956046,36.622469660904656
645,37.29642857142857,36.6097224081574
646,37.291758241758245,36.599282847717845
647,37.292747252747255,36.59054658398157
648,37.292142857142856,36.57582274254025
649,37.28917582417583,36.562965599683096
650,37.28912087912089,36.55900955572705
651,37.289175824175814,36.55439417111167
652,37.278791208791205,36.547635929353426
653,37.26510989010988,36.533624940342435
654,37.253791208791206,36.523624940342444
655,37.24379120879121,36.50900955572705
656,37.23857142857143,36.50263592935342
657,37.23758241758242,36.49939417111166
658,37.23549450549451,36.50203153374903
659,37.23159340659341,36.49697802197802
660,37.223021978021976,36.48021978021978
661,37.220219780219786,36.4810989010989
662,37.22082417582418,36.47060119229776
663,37.23164835164835,36.50670186341936
664,37.23967032967033,36.49038461538461
665,37.23543956043956,36.49538461538462
666,37.23038461538462,36.532416149133645
667,37.22565934065935,36.563899665617164
668,37.224230769230765,36.56977735321234
669,37.22582417582418,36.58257955101454
670,37.22087912087912,36.57082274254024
671,37.21175824175824,36.54483516483517
672,37.20395604395605,36.558186813186815
673,37.19983516483517,36.56813043484793
674,37.19302197802198,36.569668896386396
675,37.191373626373625,36.56554801726551
676,37.196939833525725,36.564064500782
677,37.19161016319606,36.581482083199575
678,37.180291481877376,36.57757955101454
679,37.171829943415844,36.55587768759518
680,37.17034642693232,36.54835164835165
681,37.16606071264661,36.543076923076924
682,37.15935741594331,36.55054945054945
683,37.152637362637364,36.53450549450549
684,37.14989010989011,36.51681175352924
685,37.14532967032967,36.51637219308969
686,37.14620879120879,36.517361204078696
687,37.14412087912088,36.50631724803474
688,37.14258241758241,36.49900955572705
689,37.13868131868132,36.47538461538461
690,37.13445054945055,36.47527329199079
691,37.13203296703297,36.46269087440837
692,37.12362637362638,36.44362494034244
693,37.10906593406593,36.4663158147508
694,37.096098901098905,36.457194935629914
695,37.08351648351648,36.44313043484793
696,37.073406593406595,36.42911944583694
697,37.06835164835165,36.41164691836442
698,37.0645054945055,36.409284281001774
699,37.060054945054944,36.408240324957816
700,37.06060439560439,36.412690874408376
701,37.0645054945055,36.408460105177596
702,37.06417582417582,36.42873483045232
703,37.05802197802198,36.46688167291033
704,37.053076923076915,36.46127727730594
705,37.05186813186813,36.431041089476075
706,37.050549450549454,36.421975155410145
707,37.04368131868132,36.413733397168386
708,37.03274725274725,36.410931199366196
709,37.01840659340659,36.41708504552003
710,37.0165934065934,36.42103965619214
711,37.01373626373626,36.397742952895435
712,37.00780219780219,36.37241614913365
713,37.00159340659341,36.36175680847431
714,36.99840659340659,36.35274725274725
715,36.9932967032967,36.343038385632056
716,36.98692307692308,36.33007135266502
717,36.987527472527475,36.30836805596173
718,36.9856043956044,36.30298344057711
719,36.97456043956044,36.30342300101667
720,36.96901098901099,36.297324099917766
721,36.963337058152995,36.291225198818864
722,36.954326069142,36.282214209807876
723,36.948076923076925,36.287543880137555
724,36.939987547641095,36.30281717212834
725,36.929877657531215,36.26655205853565
726,36.91735018500374,36.255508102491696
727,36.90295458060813,36.24600404127014
728,36.891745789399344,36.24638865665475
729,36.878119415772964,36.265950473544144
730,36.877954580608126,36.26259882519249
731,36.878461538461536,36.26908090839207
732,36.86967032967033,36.26666332597449
733,36.8578021978022,36.252047941359116
734,36.8554945054945,36.20825816585183
735,36.847142857142856,36.18710294236904
736,36.84076923076923,36.19710294236905
737,36.83642857142858,36.19171832698442
738,36.83703296703297,36.20781860541227
739,36.832582417582415,36.173586458852554
740,36.823516483516485,36.21171827102944
741,36.822087912087916,36.20836662267779
742,36.82593406593407,36.21419079850197
743,36.82236263736264,36.22160694763561
744,36.818736263736255,36.19215926475293
745,36.81824175824176,36.196884539478205
746,36.82175824175824,36.2041922317859
747,36.82434065934066,36.180619425885524
748,36.821648351648356,36.216899569759335
749,36.81813186813187,36.20602044888022
750,36.82230769230769,36.17814827574194
751,36.823131868131874,36.17941201200568
752,36.82021978021979,36.17203296703297
753,36.825164835164834,36.15659340659341
754,36.83675824175825,36.143406593406596
755,36.841153846153844,36.13494505494506
756,36.83241758241758,36.130274725274724
757,36.830769230769235,36.14175824175824
758,36.831703296703296,36.14082417582417
759,36.82791208791208,36.13126373626373
760,36.82115384615385,36.137197802197804
761,36.821868131868136,36.12989010989011
762,36.82230769230769,36.12115384615384
763,36.815769230769234,36.11527472527472
764,36.8121978021978,36.10538461538461
765,36.81230769230769,36.12930212189579
766,36.81203296703297,36.11204937464304
767,36.81318681318681,36.11314827574194
768,36.81379120879121,36.082417582417584
769,36.81318681318682,36.103185379902875
770,36.81071428571428,36.10747109418859
771,36.81456043956044,36.11340516012265
772,36.81098901098901,36.09417582417582
773,36.806318681318686,36.0604945054945
774,36.808241758241756,36.08708791208791
775,36.81274725274726,36.11397245156611
776,36.81884615384615,36.12563721082454
777,36.82054945054945,36.12690094708829
778,36.822527472527476,36.1536977262914
