time,Female,Male
409,40.717609817389615,44.7628655594362
410,41.07142857142856,44.10989010989011
411,41.8021978021978,42.04945054945054
412,37.17148337104296,41.214285714285715
413,37.15037827967857,41.15999919381086
414,37.043956043956044,41.98954282806747
415,37.16686179616209,45.3131868131868
416,37.86596146574126,41.37912087912088
417,36.77472527472528,42.477151273721915
418,39.05494505494505,42.98351648351649
419,39.98351648351649,39.19230769230769
420,40.05266353949982,42.42307692307692
421,37.8021978021978,43.23626373626374
422,34.72730135660164,42.714285714285715
423,36.26711016582425,44.505494505494504
424,38.81278630783446,42.62616145654377
425,39.925103554403854,45.05434959203562
426,34.23626373626374,43.71428571428571
427,38.0989010989011,45.956702490514154
428,36.637362637362635,41.97252747252747
429,37.362637362637365,42.68197721578888
430,37.937390037169834,40.18197721578888
431,39.543956043956044,40.71978021978022
432,38.950549450549445,45.24519363377818
433,38.9154120151918,44.02813106194273
434,43.415011509839445,44.083076116887774
435,39.37912087912088,43.63186813186813
436,37.840659340659336,38.32417582417583
437,37.89010989010989,36.36813186813187
438,36.785714285714285,38.98901098901099
439,37.53499366429396,39.04395604395604
440,38.252747252747255,44.08624612307536
441,38.84818047748077,43.77472527472527
442,37.98351648351649,44.97252747252748
443,36.15613238745215,41.53786607555211
444,35.33516483516484,43.074995411430066
445,36.15167575145554,43.070833108519146
446,38.30769230769231,41.76373626373626
447,37.29015354141037,42.098901098901095
448,36.89311463164354,39.97252747252747
449,35.607256574865566,40.139156361887984
450,35.66136729066758,40.63020216703141
451,35.8021978021978,39.97252747252747
452,39.28021978021978,39.91208791208791
453,32.93956043956044,38.48351648351648
454,34.42857142857143,37.95054945054945
455,31.52530212508192,37.78379843557007
456,33.06593406593407,37.208791208791204
457,32.087912087912095,39.46643750412353
458,32.00064032307857,39.9065934065934
459,34.1499777743262,41.236795575320215
460,34.55494505494505,40.67582417582418
461,36.49175087888322,43.005494505494504
462,34.94505494505494,42.38461538461539
463,35.67646449890275,40.21011353431306
464,31.639389268689555,38.88154884077429
465,33.62637362637362,41.63802117183283
466,34.04945054945055,38.37912087912088
467,32.40004365130048,36.824175824175825
468,32.994505494505496,39.57692307692308
469,34.637362637362635,39.670329670329664
470,37.48901098901099,39.863169201693836
471,36.16483516483517,40.38461538461539
472,34.06043956043956,40.33516483516484
473,34.60989010989011,39.417582417582416
474,33.86813186813187,39.053279090108326
475,32.73366147620401,38.17065028797527
476,31.47802197802198,36.972527472527474
477,33.065934065934066,38.3057646421993
478,31.181318681318682,36.08791208791209
479,34.91208791208791,40.060439560439555
480,33.43609256539286,42.091740628569866
481,34.14285714285714,37.921410958240195
482,31.842685971986263,39.532967032967036
483,33.97802197802198,39.774725274725284
484,33.120879120879124,38.45087006819505
485,34.395604395604394,37.11371865054789
486,30.892136521436814,39.926905463734705
487,33.95807058737088,41.59340659340659
488,33.23586323091137,38.85714285714286
489,32.346153846153854,39.93750132608587
490,31.58241758241758,39.670329670329664
491,29.41103266228949,39.87362637362638
492,32.2912087912088,43.85714285714285
493,33.94505494505494,41.373626373626365
494,32.16483516483516,41.01648351648351
495,33.802197802197796,37.032096328666974
496,31.219780219780223,36.59684198542653
497,32.05494505494506,39.1079624443971
498,33.97252747252747,34.725806564331194
499,32.32967032967033,38.214285714285715
500,31.56043956043956,37.467032967032964
501,32.03846153846154,33.67098820479987
502,30.47252747252747,35.07142857142857
503,31.71978021978022,35.92857142857143
504,31.840659340659336,33.52813106194273
505,32.357142857142854,31.594065127876792
506,34.48415680659505,34.4010989010989
507,36.364663993964285,36.75689641105063
508,34.50000000000001,37.72527472527472
509,33.99450549450549,37.48351648351649
510,32.35164835164835,37.379120879120876
511,30.989010989010985,37.48901098901099
512,31.395604395604398,33.950549450549445
513,34.677850807151096,36.708791208791204
514,33.73926847779739,34.70879120879121
515,30.85164835164835,32.03846153846154
516,32.81868131868132,32.25824175824176
517,31.906593406593405,32.97086150769074
518,31.604395604395606,34.7039552377669
519,28.62637362637363,33.35164835164835
520,28.0989010989011,34.082417582417584
521,31.36813186813187,32.85164835164834
522,28.252747252747255,34.43406593406594
523,31.758241758241756,31.09340659340659
524,30.13186813186813,29.879120879120872
525,29.752747252747252,30.91758241758242
526,30.84615384615385,30.219780219780223
527,31.28831852189558,29.516483516483518
528,31.11538461538461,33.37912087912088
529,31.524004653304946,34.132526666338336
530,31.8021978021978,34.372369057952355
531,31.384615384615383,34.36813186813187
532,30.708791208791215,29.24116277884881
533,29.53846153846154,33.55494505494506
534,31.104395604395613,32.12637362637363
535,30.07142857142857,32.29120879120879
536,26.673334411863323,30.85627215284279
537,29.989010989010993,32.09340659340659
538,30.657170256950046,33.440092278616916
539,29.016483516483518,30.434065934065934
540,30.318681318681318,26.956043956043953
541,28.161367290667577,30.252151789837818
542,27.631868131868128,28.467032967032967
543,28.796703296703296,31.686813186813193
544,29.124203223983013,32.71978021978022
545,28.58685683811367,31.791208791208785
546,29.811016410796203,29.230769230769234
547,29.43956043956044,27.587912087912084
548,29.505494505494507,27.74116277884881
549,29.749279378579665,29.329670329670325
550,25.659340659340664,27.537866075552113
551,26.340659340659343,27.580156154671425
552,27.13186813186813,27.225274725274726
553,28.499999999999996,29.109890109890117
554,27.142456637504782,31.214285714285715
555,27.840258835306983,27.752747252747255
556,28.09340659340659,26.252747252747252
557,27.395604395604394,26.489010989010993
558,27.362637362637358,30.41274644655811
559,24.884615384615383,28.6978021978022
560,26.637362637362635,27.48351648351649
561,29.747252747252748,27.230769230769234
562,29.401098901098905,28.10929464698068
563,28.543956043956047,29.170329670329675
564,26.170969993408242,31.510989010989015
565,27.950549450549453,32.450549450549445
566,25.192307692307697,31.010989010989007
567,26.286354608792855,31.532967032967026
568,26.905538156794986,27.703296703296704
569,26.2822464115467,25.554945054945055
570,26.617988851565904,27.23626373626373
571,26.857142857142854,26.802197802197803
572,27.989010989010985,28.170329670329675
573,25.5,28.60989010989011
574,28.678110409430182,27.340659340659343
575,26.112557064295597,31.03846153846154
576,29.675824175824175,28.10989010989011
577,28.016483516483518,29.615384615384617
578,25.58241758241758,29.159340659340664
579,23.90991750969731,28.44505494505495
580,21.75824175824176,30.05494505494505
581,27.510989010989007,28.401098901098898
582,27.70927189261656,29.560971399496033
583,25.423076923076923,29.251556326928394
584,25.36263736263737,32.07142857142858
585,23.60989010989011,29.52747252747253
586,26.989010989010993,25.459622611394238
587,25.948379048158845,27.576923076923073
588,24.57142857142857,24.3021978021978
589,25.00202663132692,27.31868131868132
590,22.043956043956044,25.236263736263734
591,22.14835164835165,27.087912087912084
592,23.972527472527474,24.948490337074876
593,24.340659340659343,26.56593406593407
594,22.4010989010989,28.747252747252737
595,21.91758241758242,29.34615384615385
596,23.17582417582418,28.25618264476719
597,22.280397783157284,26.85164835164835
598,22.934065934065934,27.75824175824176
599,21.642857142857142,26.675824175824175
600,21.395604395604394,27.972527472527474
601,23.076923076923073,26.697802197802197
602,22.4010989010989,27.32417582417582
603,20.912087912087916,25.56593406593407
604,23.203296703296704,23.16290749934215
605,18.956043956043956,26.20163073845998
606,18.31868131868132,25.470861507690742
607,19.758241758241756,22.978021978021978
608,19.335164835164832,23.096841985426526
609,20.782246411546698,25.324707663232296
610,21.13146762651577,25.48351648351649
611,19.4010989010989,24.109890109890106
612,22.258241758241756,24.5989010989011
613,19.747252747252748,22.88461538461538
614,22.0934065934066,25.89010989010989
615,21.24175824175824,25.10989010989011
616,20.63186813186813,24.059568856139496
617,20.78021978021978,26.58791208791209
618,21.659340659340657,25.510118306688945
619,22.73076923076923,24.692307692307686
620,24.08201707706522,25.04945054945055
621,22.785313780361925,25.203296703296704
622,23.43956043956044,24.68044797701862
623,21.593406593406595,24.824834358646022
624,24.307692307692307,25.5
625,24.071428571428573,25.604395604395606
626,23.757841252889396,24.21341500998565
627,24.68091817596632,25.0989010989011
628,23.653846153846153,25.3617666583373
629,22.049450549450547,26.588443926968555
630,21.71428571428572,23.076923076923077
631,20.884214879263023,24.37275566932631
632,19.95118977362802,26.378250174820813
633,21.664835164835168,28.346153846153843
634,22.139389268689555,24.945586784111416
635,21.071428571428573,23.72440402097466
636,19.000000000000004,26.483516483516482
637,20.301797296845447,24.494505494505496
638,21.356341846438134,22.03846153846154
639,21.42857142857143,23.830328864140537
640,20.900297890394178,20.791208791208792
641,22.917181912230053,20.66483516483516
642,22.13146762651577,19.915469351084337
643,22.24175824175824,19.813186813186817
644,19.63736263736264,20.95054945054945
645,18.97252747252747,20.41758241758242
646,21.780219780219777,22.56043956043956
647,21.219780219780223,19.47252747252747
648,24.027472527472526,18.478021978021978
649,23.725274725274726,20.241758241758244
650,23.923076923076927,17.148351648351646
651,20.752747252747255,19.774725274725274
652,22.263335758383903,20.571428571428577
653,22.906593406593405,22.060439560439555
654,21.807692307692307,19.35164835164835
655,19.752747252747252,18.280219780219777
656,19.351648351648354,20.77280942458106
657,19.09340659340659,19.91208791208791
658,20.10989010989011,22.115384615384617
659,18.702896197944344,21.027472527472526
660,19.395604395604394,22.965367002196242
661,18.697802197802197,20.994505494505493
662,20.529499158799446,20.516483516483518
663,22.362637362637365,21.62087912087912
664,23.269230769230774,20.73076923076923
665,21.032967032967033,20.994505494505496
666,19.989010989010985,21.495164028975697
667,20.945054945054945,22.532967032967033
668,20.983516483516482,23.890109890109894
669,20.604395604395606,21.692966226777894
670,19.263736263736263,22.56593406593407
671,18.23076923076923,23.25274725274725
672,19.582417582417584,22.973186006997672
673,18.928571428571427,24.483516483516482
674,18.714285714285715,22.796703296703296
675,19.4010989010989,22.82967032967033
676,18.785714285714285,22.280219780219777
677,17.17582417582418,23.020312057141293
678,15.521978021978022,21.07692307692308
679,18.708791208791208,23.63186813186813
680,18.24175824175824,22.324175824175825
681,16.505494505494507,20.373626373626376
682,17.18718234736752,20.565934065934066
683,19.87912087912088,21.21978021978022
684,15.53846153846154,20.450549450549453
685,16.543956043956044,19.247252747252748
686,15.64835164835165,20.747252747252745
687,15.52747252747253,19.96153846153846
688,15.087511582559726,23.642857142857146
689,17.505494505494507,21.291208791208792
690,16.296703296703296,18.478021978021978
691,14.84065934065934,14.626373626373628
692,13.252747252747252,13.423076923076923
693,13.474813706133476,17.362637362637365
694,11.285313780361925,15.928571428571427
695,12.587511582559726,17.86813186813187
696,13.862236857285,17.69410141683305
697,13.982715472811758,18.681318681318682
698,12.369757994106426,15.576923076923075
699,13.23076923076923,14.75274725274725
700,12.669929164977306,16.225274725274723
701,11.295648046904876,17.142857142857146
702,10.763335758383901,18.296703296703296
703,12.928571428571429,19.021978021978022
704,12.51648351648352,15.747252747252748
705,12.879120879120878,15.34065934065934
706,11.565934065934066,17.24175824175824
707,11.274725274725274,17.060439560439566
708,10.978021978021976,18.01648351648351
709,11.489010989010989,16.503828540657782
710,11.835164835164836,18.668663705492943
711,12.08241758241758,17.252747252747252
712,11.868131868131867,16.615384615384617
713,11.70879120879121,14.456043956043954
714,10.648351648351648,15.472527472527473
715,10.25824175824176,13.611683834415468
716,9.527472527472526,13.460667757238399
717,10.736263736263735,16.753405787217453
718,10.64245663750478,17.13186813186813
719,10.038461538461537,16.42307692307692
720,11.472527472527474,17.543956043956044
721,10.25274725274725,16.01098901098901
722,10.379120879120878,14.252747252747254
723,8.274725274725274,15.175824175824175
724,10.268250293148686,15.20879120879121
725,9.26275578765418,15.10989010989011
726,8.295722820621213,14.516483516483513
727,9.246272271170664,13.862637362637361
728,8.570448095346487,14.258241758241759
729,8.108909633808027,14.170329670329672
730,8.334184359082752,14.384615384615387
731,8.170329670329668,12.269230769230766
732,7.950549450549451,12.521978021978024
733,7.967032967032968,13.906593406593403
734,7.406593406593407,13.554945054945055
735,8.604395604395604,15.203955237766904
736,8.285714285714285,12.884615384615385
737,8.06043956043956,14.358936581668216
738,6.813186813186813,13.906593406593409
739,5.9945054945054945,12.997886933501915
740,6.7527472527472545,12.851648351648352
741,7.549450549450548,15.5
742,8.096411334940244,13.906593406593405
743,7.098901098901099,12.857142857142858
744,7.906593406593408,14.170329670329672
745,9.613214212994006,13.098901098901099
746,8.247252747252746,12.773059309888554
747,7.796703296703297,14.806558181912054
748,8.456043956043954,11.972527472527473
749,8.912087912087912,15.118766054381037
750,6.967032967032967,11.888443925273164
751,8.686813186813186,10.784048320877561
752,8.054945054945055,12.741758241758244
753,10.79120879120879,13.296703296703296
754,10.697802197802199,12.741758241758241
755,9.29120879120879,14.668663705492945
756,8.481026719555631,14.65934065934066
757,9.4010989010989,13.91388163661327
758,10.054945054945055,12.382502318117302
759,11.0,12.445054945054945
760,10.274725274725276,12.351648351648352
761,11.434065934065936,11.686813186813184
762,11.697802197802199,11.186813186813186
763,12.840659340659341,9.813186813186814
764,11.554945054945055,12.043956043956042
765,11.945424105609277,11.142857142857146
766,10.23076923076923,9.197802197802199
767,9.741758241758243,13.104395604395602
768,13.685757937014769,16.22527472527473
769,13.181318681318679,14.681318681318682
770,12.241758241758241,15.371513307128291
771,11.725274725274724,13.69230769230769
772,11.483516483516485,14.296703296703297
773,10.505494505494504,15.20879120879121
774,10.082417582417584,14.027472527472527
775,9.813186813186814,14.06043956043956
776,9.494505494505496,12.04945054945055
777,9.79120879120879,14.730769230769228
